x,y,p,phi_on_grid
0.763211,0.475759,0.308487,0.309765
0.763211,0.489169,0.315913,0.317245
0.763211,0.502607,0.323296,0.324685
0.763211,0.516073,0.330646,0.332086
0.763211,0.529568,0.337963,0.339447
0.763211,0.54309,0.345246,0.34677
0.763211,0.55664,0.352498,0.354055
0.763211,0.570218,0.359717,0.361302
0.763211,0.583824,0.366897,0.368511
0.763211,0.597458,0.374033,0.375683
0.763211,0.611119,0.381129,0.382819
0.763211,0.624808,0.388192,0.389919
0.763211,0.638525,0.395213,0.396982
0.777201,0.0,0.0,0.0
0.777201,0.012321,0.00953015,0.00953035
0.777201,0.0246727,0.0190086,0.0189941
0.777201,0.0370551,0.0284065,0.0283923
0.777201,0.0494679,0.0377648,0.0377259
0.777201,0.0619113,0.0470197,0.0469957
0.777201,0.074385,0.0562447,0.0562027
0.777201,0.086889,0.0653763,0.0653477
0.777201,0.0994233,0.074478,0.0744318
0.777201,0.111988,0.0834924,0.0834556
0.777201,0.124582,0.092449,0.09242
0.777201,0.137207,0.101326,0.101326
0.777201,0.149861,0.110145,0.110174
0.777201,0.162546,0.118903,0.118965
0.777201,0.17526,0.1276,0.1277
0.777201,0.188004,0.136235,0.136379
0.777201,0.200777,0.144805,0.145004
0.777201,0.213581,0.153329,0.153575
0.777201,0.226413,0.161804,0.162092
0.777201,0.239276,0.17023,0.170557
0.777201,0.252167,0.178604,0.17897
0.777201,0.265088,0.18691,0.187331
0.777201,0.278038,0.195175,0.195642
0.777201,0.291018,0.203376,0.203903
0.777201,0.304026,0.211536,0.212114
0.777201,0.317064,0.219639,0.220277
0.777201,0.33013,0.227702,0.228392
0.777201,0.343226,0.235723,0.236459
0.777201,0.35635,0.243695,0.244479
0.777201,0.369504,0.251612,0.252453
0.777201,0.382686,0.259478,0.26038
0.777201,0.395896,0.2673,0.268263
0.777201,0.409136,0.275087,0.276101
0.777201,0.422404,0.282829,0.283894
0.777201,0.4357,0.290527,0.291644
0.777201,0.449025,0.298182,0.29935
0.777201,0.462378,0.305798,0.307014
0.777201,0.475759,0.31337,0.314636
0.777201,0.489169,0.320892,0.322216
0.777201,0.502607,0.328371,0.329754
0.777201,0.516073,0.335817,0.337252
0.777201,0.529568,0.34323,0.34471
0.777201,0.54309,0.350611,0.352127
0.777201,0.55664,0.357954,0.359506
0.777201,0.570218,0.365262,0.366845
0.777201,0.583824,0.372531,0.374145
0.777201,0.597458,0.379757,0.381408
0.777201,0.611119,0.386943,0.388632
0.777201,0.624808,0.394087,0.39582
0.777201,0.638525,0.401192,0.40297
0.791218,0.0,0.0,0.0
0.791218,0.012321,0.00970666,0.00970141
0.791218,0.0246727,0.0193576,0.0193334
0.791218,0.0370551,0.0289311,0.0288971
0.791218,0.0494679,0.038446,0.0383934
0.791218,0.0619113,0.0478818,0.0478233
0.791218,0.074385,0.0572465,0.0571879
0.791218,0.086889,0.066556,0.066488
0.791218,0.0994233,0.0757913,0.0757246
0.791218,0.111988,0.0849698,0.0848986
0.791218,0.124582,0.0940584,0.0940109
0.791218,0.137207,0.103088,0.103062
0.791218,0.149861,0.112036,0.112054
0.791218,0.162546,0.120941,0.120986
0.791218,0.17526,0.129772,0.12986
0.791218,0.188004,0.138545,0.138676
0.791218,0.200777,0.147257,0.147436
0.791218,0.213581,0.155911,0.156139
0.791218,0.226413,0.164527,0.164787
0.791218,0.239276,0.173078,0.173381
0.791218,0.252167,0.181578,0.181921
0.791218,0.265088,0.19001,0.190407
0.791218,0.278038,0.19839,0.198842
0.791218,0.291018,0.206719,0.207224
0.791218,0.304026,0.214996,0.215556
0.791218,0.317064,0.223222,0.223837
0.791218,0.33013,0.231401,0.232068
0.791218,0.343226,0.239535,0.24025
0.791218,0.35635,0.247619,0.248383
0.791218,0.369504,0.255647,0.256468
0.791218,0.382686,0.263622,0.264506
0.791218,0.395896,0.271554,0.272498
0.791218,0.409136,0.279446,0.280442
0.791218,0.422404,0.287294,0.288342
0.791218,0.4357,0.295096,0.296196
0.791218,0.449025,0.302854,0.304005
0.791218,0.462378,0.310572,0.311771
0.791218,0.475759,0.318242,0.319493
0.791218,0.489169,0.325859,0.327172
0.791218,0.502607,0.333435,0.334808
0.791218,0.516073,0.340976,0.342402
0.791218,0.529568,0.348489,0.349955
0.791218,0.54309,0.355961,0.357466
0.791218,0.55664,0.363395,0.364937
0.791218,0.570218,0.370792,0.372368
0.791218,0.583824,0.378151,0.379759
0.791218,0.597458,0.385467,0.387111
0.791218,0.611119,0.392736,0.394423
0.791218,0.624808,0.399965,0.401698
0.791218,0.638525,0.407154,0.408934
0.805262,0.0,0.0,0.0
0.805262,0.012321,0.00989004,0.00987276
0.805262,0.0246727,0.0196982,0.0196732
0.805262,0.0370551,0.0294619,0.0294025
0.805262,0.0494679,0.0391284,0.0390617
0.805262,0.0619113,0.048736,0.0486518
0.805262,0.074385,0.0582579,0.058174
0.805262,0.086889,0.0677231,0.0676291
0.805262,0.0994233,0.0771077,0.0770182
0.805262,0.111988,0.086439,0.0863423
0.805262,0.124582,0.0956641,0.0956022
0.805262,0.137207,0.104841,0.104799
0.805262,0.149861,0.113926,0.113933
0.805262,0.162546,0.122973,0.123007
0.805262,0.17526,0.131941,0.132019
0.805262,0.188004,0.14086,0.140972
0.805262,0.200777,0.149701,0.149866
0.805262,0.213581,0.158504,0.158702
0.805262,0.226413,0.167235,0.16748
0.805262,0.239276,0.17593,0.176202
0.805262,0.252167,0.184539,0.184869
0.805262,0.265088,0.193106,0.19348
0.805262,0.278038,0.2016,0.202037
0.805262,0.291018,0.210058,0.210541
0.805262,0.304026,0.21845,0.218992
0.805262,0.317064,0.226801,0.22739
0.805262,0.33013,0.23509,0.235737
0.805262,0.343226,0.243342,0.244033
0.805262,0.35635,0.251533,0.252279
0.805262,0.369504,0.259674,0.260476
0.805262,0.382686,0.267756,0.268623
0.805262,0.395896,0.275799,0.276722
0.805262,0.409136,0.283795,0.284774
0.805262,0.422404,0.29175,0.292778
0.805262,0.4357,0.299653,0.300736
0.805262,0.449025,0.307515,0.308648
0.805262,0.462378,0.315331,0.316514
0.805262,0.475759,0.323097,0.324335
0.805262,0.489169,0.330812,0.332112
0.805262,0.502607,0.338483,0.339845
0.805262,0.516073,0.346125,0.347535
0.805262,0.529568,0.35373,0.355182
0.805262,0.54309,0.361294,0.362787
0.805262,0.55664,0.368816,0.37035
0.805262,0.570218,0.376303,0.377871
0.805262,0.583824,0.383753,0.385352
0.805262,0.597458,0.391154,0.392792
0.805262,0.611119,0.398508,0.400192
0.805262,0.624808,0.405821,0.407553
0.805262,0.638525,0.4131,0.414874
0.819333,0.0,0.0,0.0
0.819333,0.012321,0.0100644,0.0100444
0.819333,0.0246727,0.020052,0.0200136
0.819333,0.0370551,0.0299823,0.0299087
0.819333,0.0494679,0.039814,0.0397309
0.819333,0.0619113,0.0495907,0.0494813
0.819333,0.074385,0.0592643,0.059161
0.819333,0.086889,0.0688846,0.0687711
0.819333,0.0994233,0.0784287,0.0783127
0.819333,0.111988,0.0878865,0.0877867
0.819333,0.124582,0.0972828,0.0971941
0.819333,0.137207,0.106573,0.106536
0.819333,0.149861,0.115826,0.115813
0.819333,0.162546,0.124993,0.125027
0.819333,0.17526,0.134119,0.134178
0.819333,0.188004,0.143165,0.143267
0.819333,0.200777,0.152155,0.152295
0.819333,0.213581,0.161082,0.161263
0.819333,0.226413,0.169952,0.170171
0.819333,0.239276,0.178765,0.179021
0.819333,0.252167,0.187503,0.187814
0.819333,0.265088,0.19619,0.196549
0.819333,0.278038,0.20481,0.205229
0.819333,0.291018,0.213388,0.213853
0.819333,0.304026,0.221906,0.222422
0.819333,0.317064,0.230367,0.230938
0.819333,0.33013,0.238777,0.2394
0.819333,0.343226,0.247134,0.24781
0.819333,0.35635,0.255443,0.256168
0.819333,0.369504,0.263689,0.264475
0.819333,0.382686,0.271885,0.272731
0.819333,0.395896,0.28003,0.280938
0.819333,0.409136,0.288136,0.289095
0.819333,0.422404,0.296191,0.297203
0.819333,0.4357,0.304201,0.305264
0.819333,0.449025,0.31216,0.313277
0.819333,0.462378,0.320076,0.321244
0.819333,0.475759,0.327938,0.329164
0.819333,0.489169,0.33575,0.337038
0.819333,0.502607,0.34352,0.344867
0.819333,0.516073,0.351255,0.352652
0.819333,0.529568,0.358954,0.360392
0.819333,0.54309,0.366606,0.368089
0.819333,0.55664,0.374218,0.375743
0.819333,0.570218,0.381796,0.383355
0.819333,0.583824,0.389332,0.390924
0.819333,0.597458,0.396819,0.398452
0.819333,0.611119,0.404257,0.405938
0.819333,0.624808,0.41166,0.413384
0.819333,0.638525,0.419022,0.42079
0.833431,0.0,0.0,0.0
0.833431,0.012321,0.010237,0.0102164
0.833431,0.0246727,0.0204117,0.0203545
0.833431,0.0370551,0.030491,0.0304156
0.833431,0.0494679,0.0405151,0.0404009
0.833431,0.0619113,0.0504261,0.0503116
0.833431,0.074385,0.0602813,0.060149
0.833431,0.086889,0.0700375,0.069914
0.833431,0.0994233,0.0797404,0.0796079
0.833431,0.111988,0.0893426,0.0892317
0.833431,0.124582,0.0988811,0.0987865
0.833431,0.137207,0.108319,0.108273
0.833431,0.149861,0.117712,0.117693
0.833431,0.162546,0.127024,0.127047
0.833431,0.17526,0.136294,0.136336
0.833431,0.188004,0.145478,0.145561
0.833431,0.200777,0.154608,0.154723
0.833431,0.213581,0.163659,0.163822
0.833431,0.226413,0.172667,0.17286
0.833431,0.239276,0.181592,0.181838
0.833431,0.252167,0.190471,0.190756
0.833431,0.265088,0.199266,0.199615
0.833431,0.278038,0.208027,0.208416
0.833431,0.291018,0.216714,0.21716
0.833431,0.304026,0.22536,0.225848
0.833431,0.317064,0.23393,0.23448
0.833431,0.33013,0.242457,0.243057
0.833431,0.343226,0.250924,0.251579
0.833431,0.35635,0.259346,0.260049
0.833431,0.369504,0.267702,0.268465
0.833431,0.382686,0.276005,0.27683
0.833431,0.395896,0.284258,0.285143
0.833431,0.409136,0.292466,0.293405
0.833431,0.422404,0.30063,0.301618
0.833431,0.4357,0.308736,0.30978
0.833431,0.449025,0.316798,0.317894
0.833431,0.462378,0.324808,0.32596
0.833431,0.475759,0.332769,0.333978
0.833431,0.489169,0.340679,0.341949
0.833431,0.502607,0.348545,0.349874
0.833431,0.516073,0.356375,0.357752
0.833431,0.529568,0.364161,0.365586
0.833431,0.54309,0.371905,0.373374
0.833431,0.55664,0.379607,0.381118
0.833431,0.570218,0.387273,0.388819
0.833431,0.583824,0.394896,0.396476
0.833431,0.597458,0.402467,0.404091
0.833431,0.611119,0.409994,0.411663
0.833431,0.624808,0.41748,0.419194
0.833431,0.638525,0.424921,0.426683
0.847556,0.0,0.0,0.0
0.847556,0.012321,0.0104158,0.0103886
0.847556,0.0246727,0.0207582,0.0206959
0.847556,0.0370551,0.0310163,0.0309231
0.847556,0.0494679,0.0411936,0.0410717
0.847556,0.0619113,0.0512795,0.0511429
0.847556,0.074385,0.0612758,0.0611378
0.847556,0.086889,0.0712008,0.0710578
0.847556,0.0994233,0.0810356,0.0809039
0.847556,0.111988,0.090804,0.0906775
0.847556,0.124582,0.100467,0.100379
0.847556,0.137207,0.110074,0.110011
0.847556,0.149861,0.119589,0.119573
0.847556,0.162546,0.129068,0.129067
0.847556,0.17526,0.13846,0.138494
0.847556,0.188004,0.147799,0.147854
0.847556,0.200777,0.157051,0.157149
0.847556,0.213581,0.166241,0.16638
0.847556,0.226413,0.17537,0.175547
0.847556,0.239276,0.184425,0.184652
0.847556,0.252167,0.193429,0.193695
0.847556,0.265088,0.20235,0.202677
0.847556,0.278038,0.211235,0.211599
0.847556,0.291018,0.220043,0.220463
0.847556,0.304026,0.228804,0.229268
0.847556,0.317064,0.237493,0.238016
0.847556,0.33013,0.246128,0.246707
0.847556,0.343226,0.254714,0.255342
0.847556,0.35635,0.263241,0.263922
0.847556,0.369504,0.271711,0.272448
0.847556,0.382686,0.28012,0.28092
0.847556,0.395896,0.288478,0.289339
0.847556,0.409136,0.296795,0.297706
0.847556,0.422404,0.305055,0.306021
0.847556,0.4357,0.313267,0.314285
0.847556,0.449025,0.321422,0.322499
0.847556,0.462378,0.329533,0.330663
0.847556,0.475759,0.337592,0.338779
0.847556,0.489169,0.345599,0.346845
0.847556,0.502607,0.353561,0.354865
0.847556,0.516073,0.361479,0.362836
0.847556,0.529568,0.369357,0.370762
0.847556,0.54309,0.377191,0.378641
0.847556,0.55664,0.384981,0.386475
0.847556,0.570218,0.392737,0.394264
0.847556,0.583824,0.400443,0.402008
0.847556,0.597458,0.408104,0.409709
0.847556,0.611119,0.415714,0.417366
0.847556,0.624808,0.423281,0.42498
0.847556,0.638525,0.430799,0.432552
0.861707,0.0,0.0,0.0
0.861707,0.012321,0.0105939,0.0105612
0.861707,0.0246727,0.0211051,0.0210378
0.861707,0.0370551,0.0315342,0.0314314
0.861707,0.0494679,0.0418777,0.0417434
0.861707,0.0619113,0.0521157,0.051975
0.861707,0.074385,0.062279,0.0621275
0.861707,0.086889,0.0723445,0.0722024
0.861707,0.0994233,0.0823376,0.0822007
0.861707,0.111988,0.0922501,0.0921238
0.861707,0.124582,0.102062,0.101973
0.861707,0.137207,0.111816,0.111749
0.861707,0.149861,0.121479,0.121453
0.861707,0.162546,0.131099,0.131087
0.861707,0.17526,0.140639,0.140651
0.861707,0.188004,0.150108,0.150146
0.861707,0.200777,0.159495,0.159574
0.861707,0.213581,0.168816,0.168936
0.861707,0.226413,0.178064,0.178231
0.861707,0.239276,0.187263,0.187463
0.861707,0.252167,0.196372,0.196631
0.861707,0.265088,0.205444,0.205736
0.861707,0.278038,0.214425,0.214779
0.861707,0.291018,0.223376,0.223761
0.861707,0.304026,0.232234,0.232683
0.861707,0.317064,0.24105,0.241546
0.861707,0.33013,0.249791,0.250351
0.861707,0.343226,0.258494,0.259098
0.861707,0.35635,0.26713,0.267788
0.861707,0.369504,0.275711,0.276422
0.861707,0.382686,0.284223,0.285001
0.861707,0.395896,0.292691,0.293525
0.861707,0.409136,0.301106,0.301995
0.861707,0.422404,0.309474,0.310413
0.861707,0.4357,0.31778,0.318778
0.861707,0.449025,0.326036,0.327091
0.861707,0.462378,0.334245,0.335353
0.861707,0.475759,0.342402,0.343565
0.861707,0.489169,0.350505,0.351727
0.861707,0.502607,0.358557,0.35984
0.861707,0.516073,0.366566,0.367904
0.861707,0.529568,0.374535,0.375921
0.861707,0.54309,0.382458,0.38389
0.861707,0.55664,0.39034,0.391813
0.861707,0.570218,0.398178,0.399689
0.861707,0.583824,0.405974,0.40752
0.861707,0.597458,0.413718,0.415306
0.861707,0.611119,0.421411,0.423047
0.861707,0.624808,0.429057,0.430744
0.861707,0.638525,0.436651,0.438398
0.875885,0.0,0.0,0.0
0.875885,0.012321,0.0107716,0.010734
0.875885,0.0246727,0.0214475,0.0213803
0.875885,0.0370551,0.0320549,0.0319404
0.875885,0.0494679,0.0425481,0.0424158
0.875885,0.0619113,0.0529586,0.052808
0.875885,0.074385,0.063266,0.0631182
0.875885,0.086889,0.0734891,0.0733478
0.875885,0.0994233,0.0836358,0.0834983
0.875885,0.111988,0.0936872,0.0935708
0.875885,0.124582,0.103667,0.103567
0.875885,0.137207,0.113547,0.113487
0.875885,0.149861,0.12338,0.123333
0.875885,0.162546,0.133124,0.133106
0.875885,0.17526,0.142817,0.142807
0.875885,0.188004,0.152413,0.152438
0.875885,0.200777,0.161935,0.161998
0.875885,0.213581,0.171385,0.17149
0.875885,0.226413,0.18076,0.180914
0.875885,0.239276,0.190089,0.190271
0.875885,0.252167,0.199327,0.199563
0.875885,0.265088,0.208519,0.20879
0.875885,0.278038,0.217629,0.217954
0.875885,0.291018,0.226687,0.227054
0.875885,0.304026,0.235671,0.236093
0.875885,0.317064,0.244593,0.245071
0.875885,0.33013,0.253455,0.253988
0.875885,0.343226,0.262264,0.262846
0.875885,0.35635,0.271015,0.271646
0.875885,0.369504,0.2797,0.280388
0.875885,0.382686,0.288322,0.289073
0.875885,0.395896,0.296892,0.297702
0.875885,0.409136,0.305412,0.306275
0.875885,0.422404,0.313877,0.314794
0.875885,0.4357,0.322284,0.323259
0.875885,0.449025,0.330638,0.331671
0.875885,0.462378,0.338947,0.34003
0.875885,0.475759,0.3472,0.348338
0.875885,0.489169,0.355396,0.356594
0.875885,0.502607,0.363538,0.3648
0.875885,0.516073,0.371639,0.372956
0.875885,0.529568,0.379697,0.381063
0.875885,0.54309,0.387711,0.389122
0.875885,0.55664,0.395679,0.397132
0.875885,0.570218,0.403605,0.405095
0.875885,0.583824,0.411486,0.413012
0.875885,0.597458,0.419313,0.420882
0.875885,0.611119,0.427087,0.428707
0.875885,0.624808,0.434809,0.436486
0.875885,0.638525,0.442487,0.444221
0.89009,0.0,0.0,0.0
0.89009,0.012321,0.0109398,0.0109071
0.89009,0.0246727,0.0218007,0.0217233
0.89009,0.0370551,0.0325587,0.0324501
0.89009,0.0494679,0.0432232,0.0430891
0.89009,0.0619113,0.0537927,0.0536418
0.89009,0.074385,0.064247,0.0641097
0.89009,0.086889,0.0746346,0.0744942
0.89009,0.0994233,0.0849255,0.0847966
0.89009,0.111988,0.0951323,0.0950184
0.89009,0.124582,0.105263,0.105161
0.89009,0.137207,0.115293,0.115225
0.89009,0.149861,0.125269,0.125213
0.89009,0.162546,0.135163,0.135125
0.89009,0.17526,0.144985,0.144963
0.89009,0.188004,0.154721,0.154728
0.89009,0.200777,0.164372,0.164421
0.89009,0.213581,0.173948,0.174042
0.89009,0.226413,0.183466,0.183594
0.89009,0.239276,0.192907,0.193077
0.89009,0.252167,0.20229,0.202493
0.89009,0.265088,0.211588,0.211842
0.89009,0.278038,0.220831,0.221125
0.89009,0.291018,0.229995,0.230343
0.89009,0.304026,0.239104,0.239498
0.89009,0.317064,0.248133,0.248589
0.89009,0.33013,0.257118,0.257619
0.89009,0.343226,0.266029,0.266588
0.89009,0.35635,0.274899,0.275496
0.89009,0.369504,0.283682,0.284345
0.89009,0.382686,0.292417,0.293136
0.89009,0.395896,0.301087,0.301869
0.89009,0.409136,0.30971,0.310544
0.89009,0.422404,0.318275,0.319164
0.89009,0.4357,0.32678,0.327729
0.89009,0.449025,0.335236,0.336238
0.89009,0.462378,0.343641,0.344694
0.89009,0.475759,0.351989,0.353097
0.89009,0.489169,0.360276,0.361447
0.89009,0.502607,0.368508,0.369745
0.89009,0.516073,0.376701,0.377992
0.89009,0.529568,0.38485,0.386189
0.89009,0.54309,0.392952,0.394336
0.89009,0.55664,0.401007,0.402434
0.89009,0.570218,0.409018,0.410483
0.89009,0.583824,0.416984,0.418484
0.89009,0.597458,0.424892,0.426438
0.89009,0.611119,0.432744,0.434345
0.89009,0.624808,0.440547,0.442206
0.89009,0.638525,0.448306,0.450021
0.904322,0.0,0.0,0.0
0.904322,0.012321,0.0111154,0.0110806
0.904322,0.0246727,0.0221378,0.0220668
0.904322,0.0370551,0.0330676,0.0329605
0.904322,0.0494679,0.0438908,0.0437632
0.904322,0.0619113,0.0546164,0.0544765
0.904322,0.074385,0.0652306,0.0651021
0.904322,0.086889,0.0757727,0.0756413
0.904322,0.0994233,0.0862118,0.0860957
0.904322,0.111988,0.0965856,0.0964667
0.904322,0.124582,0.106851,0.106756
0.904322,0.137207,0.117048,0.116964
0.904322,0.149861,0.127155,0.127093
0.904322,0.162546,0.137199,0.137144
0.904322,0.17526,0.147151,0.147119
0.904322,0.188004,0.157024,0.157017
0.904322,0.200777,0.166806,0.166842
0.904322,0.213581,0.176513,0.176593
0.904322,0.226413,0.186165,0.186272
0.904322,0.239276,0.195728,0.195881
0.904322,0.252167,0.205248,0.20542
0.904322,0.265088,0.214653,0.214889
0.904322,0.278038,0.224027,0.224292
0.904322,0.291018,0.2333,0.233627
0.904322,0.304026,0.242528,0.242897
0.904322,0.317064,0.251676,0.252102
0.904322,0.33013,0.260765,0.261244
0.904322,0.343226,0.2698,0.270322
0.904322,0.35635,0.278764,0.279339
0.904322,0.369504,0.287667,0.288295
0.904322,0.382686,0.296498,0.29719
0.904322,0.395896,0.305275,0.306026
0.904322,0.409136,0.313997,0.314804
0.904322,0.422404,0.322663,0.323524
0.904322,0.4357,0.331269,0.332187
0.904322,0.449025,0.339825,0.340793
0.904322,0.462378,0.348322,0.349345
0.904322,0.475759,0.356766,0.357842
0.904322,0.489169,0.365141,0.366285
0.904322,0.502607,0.373468,0.374675
0.904322,0.516073,0.38175,0.383012
0.904322,0.529568,0.389989,0.391298
0.904322,0.54309,0.39818,0.399533
0.904322,0.55664,0.406318,0.407717
0.904322,0.570218,0.414417,0.415851
0.904322,0.583824,0.422463,0.423937
0.904322,0.597458,0.430452,0.431973
0.904322,0.611119,0.438384,0.439962
0.904322,0.624808,0.446267,0.447904
0.904322,0.638525,0.454108,0.455798
0.91858,0.0,0.0,0.0
0.91858,0.012321,0.0112862,0.0112543
0.91858,0.0246727,0.0224761,0.0224109
0.91858,0.0370551,0.0335654,0.0334716
0.91858,0.0494679,0.0445603,0.0444381
0.91858,0.0619113,0.0554255,0.0553121
0.91858,0.074385,0.0662223,0.0660953
0.91858,0.086889,0.0768937,0.0767892
0.91858,0.0994233,0.0875133,0.0873955
0.91858,0.111988,0.0980248,0.0979155
0.91858,0.124582,0.108451,0.108351
0.91858,0.137207,0.118795,0.118703
0.91858,0.149861,0.129043,0.128973
0.91858,0.162546,0.139227,0.139163
0.91858,0.17526,0.149316,0.149273
0.91858,0.188004,0.159319,0.159306
0.91858,0.200777,0.169237,0.169262
0.91858,0.213581,0.179079,0.179142
0.91858,0.226413,0.188853,0.188948
0.91858,0.239276,0.198561,0.198682
0.91858,0.252167,0.208179,0.208343
0.91858,0.265088,0.217733,0.217934
0.91858,0.278038,0.227198,0.227455
0.91858,0.291018,0.236613,0.236907
0.91858,0.304026,0.24594,0.246291
0.91858,0.317064,0.255213,0.25561
0.91858,0.33013,0.264408,0.264862
0.91858,0.343226,0.273556,0.27405
0.91858,0.35635,0.282627,0.283174
0.91858,0.369504,0.291638,0.292236
0.91858,0.382686,0.300572,0.301235
0.91858,0.395896,0.30945,0.310174
0.91858,0.409136,0.318276,0.319053
0.91858,0.422404,0.327038,0.327872
0.91858,0.4357,0.33575,0.336633
0.91858,0.449025,0.344396,0.345336
0.91858,0.462378,0.352994,0.353983
0.91858,0.475759,0.361523,0.362574
0.91858,0.489169,0.369993,0.371109
0.91858,0.502607,0.378411,0.37959
0.91858,0.516073,0.386782,0.388017
0.91858,0.529568,0.395113,0.396391
0.91858,0.54309,0.403386,0.404712
0.91858,0.55664,0.411614,0.412982
0.91858,0.570218,0.419794,0.421201
0.91858,0.583824,0.427921,0.42937
0.91858,0.597458,0.435991,0.437489
0.91858,0.611119,0.444,0.445558
0.91858,0.624808,0.45197,0.45358
0.91858,0.638525,0.459884,0.461553
0.932865,0.0,0.0,0.0
0.932865,0.012321,0.0114562,0.0114283
0.932865,0.0246727,0.0228078,0.0227554
0.932865,0.0370551,0.0340649,0.0339833
0.932865,0.0494679,0.0452151,0.0451138
0.932865,0.0619113,0.0562457,0.0561486
0.932865,0.074385,0.0671948,0.0670894
0.932865,0.086889,0.0780322,0.077938
0.932865,0.0994233,0.0888021,0.088696
0.932865,0.111988,0.0994734,0.099365
0.932865,0.124582,0.110051,0.109946
0.932865,0.137207,0.120534,0.120442
0.932865,0.149861,0.130938,0.130853
0.932865,0.162546,0.141242,0.141181
0.932865,0.17526,0.151486,0.151427
0.932865,0.188004,0.161609,0.161593
0.932865,0.200777,0.171671,0.17168
0.932865,0.213581,0.181643,0.181689
0.932865,0.226413,0.191543,0.191622
